dataset	genomeID	ST	country	continent
KlebAMRnet	SAMD00111806	ST147	South Africa	Africa
KlebAMRnet	SAMD00111807	ST16	South Africa	Africa
KlebAMRnet	SAMD00111808	ST231	South Africa	Africa
KlebAMRnet	SAMD00111809	ST16	South Africa	Africa
KlebAMRnet	SAMD00111810	ST16	South Africa	Africa
KlebAMRnet	SAMD00111811	ST16	South Africa	Africa
KlebAMRnet	SAMD00111812	ST16	South Africa	Africa
KlebAMRnet	SAMD00111813	ST16	South Africa	Africa
KlebAMRnet	SAMD00111814	ST16	South Africa	Africa
KlebAMRnet	SAMD00111815	ST16	Zambia	Africa
KlebAMRnet	SAMD00111818	ST16	Zambia	Africa
KlebAMRnet	SAMD00111819	ST16	Zambia	Africa
KlebAMRnet	SAMD00111820	ST16	Zambia	Africa
KlebAMRnet	SAMD00111821	ST16	Zambia	Africa
KlebAMRnet	SAMD00111822	ST16	Zambia	Africa
KlebAMRnet	SAMD00111823	ST11	Zambia	Africa
KlebAMRnet	SAMD00111824	ST16	Zambia	Africa
KlebAMRnet	SAMD00111825	ST16	Zambia	Africa
KlebAMRnet	SAMD00111826	ST16	Zambia	Africa
KlebAMRnet	SAMD00111828	ST16	Zambia	Africa
KlebAMRnet	SAMD00111829	ST16	Zambia	Africa
KlebAMRnet	SAMD00111830	ST16	Zambia	Africa
KlebAMRnet	SAMD00111831	ST16	Zambia	Africa
KlebAMRnet	SAMD00111832	ST231	Zambia	Africa
KlebAMRnet	SAMD00112494	ST656	Zambia	Africa
KlebAMRnet	SAMD00112495	ST147	Zambia	Africa
KlebAMRnet	SAMD00112496	ST15	Zambia	Africa
KlebAMRnet	SAMD00112497	ST15	Zambia	Africa
KlebAMRnet	SAMD00112498	ST17	Zambia	Africa
KlebAMRnet	SAMD00112499	ST147	Zambia	Africa
KlebAMRnet	SAMD00112500	ST15	Zambia	Africa
KlebAMRnet	SAMD00112501	ST307	Zambia	Africa
KlebAMRnet	SAMD00112504	ST3106	Zambia	Africa
KlebAMRnet	SAMD00112506	ST307	Zambia	Africa
KlebAMRnet	SAMD00112507	ST15	Zambia	Africa
KlebAMRnet	SAMD00112508	ST656	Zambia	Africa
KlebAMRnet	SAMD00112510	ST16	Zambia	Africa
KlebAMRnet	SAMD00112511	ST147	Zambia	Africa
KlebAMRnet	SAMD00112512	ST656	Zambia	Africa
KlebAMRnet	SAMD00112513	ST15	Zambia	Africa
KlebAMRnet	SAMD00112516	ST656	Zambia	Africa
KlebAMRnet	SAMD00112517	ST11	Zambia	Africa
KlebAMRnet	SAMD00112520	ST147	Zambia	Africa
KlebAMRnet	SAMD00112521	ST15	Zambia	Africa
KlebAMRnet	SAMD00112523	ST231	Zambia	Africa
KlebAMRnet	SAMD00112524	ST16	Zambia	Africa
KlebAMRnet	SAMD00112526	ST15	Zambia	Africa
KlebAMRnet	SAMD00112527	ST15	Zambia	Africa
KlebAMRnet	SAMD00112528	ST15	Zambia	Africa
KlebAMRnet	SAMD00112529	ST147	Zambia	Africa
KlebAMRnet	SAMD00112533	ST656	Zambia	Africa
KlebAMRnet	SAMD00112534	ST147	Zambia	Africa
KlebAMRnet	SAMD00112535	ST15	Zambia	Africa
KlebAMRnet	SAMD00112536	ST15	Zambia	Africa
KlebAMRnet	SAMD00112537	ST147	Zambia	Africa
KlebAMRnet	SAMD00112538	ST147	Zambia	Africa
KlebAMRnet	SAMD00112539	ST15	Zambia	Africa
KlebAMRnet	SAMD00112540	ST656	Zambia	Africa
KlebAMRnet	SAMD00112541	ST11	Zambia	Africa
KlebAMRnet	SAMD00112544	ST11	Zambia	Africa
KlebAMRnet	SAMD00112545	ST6092	Zambia	Africa
KlebAMRnet	SAMD00112546	ST15	Zambia	Africa
KlebAMRnet	SAMD00112547	ST656	Zambia	Africa
KlebAMRnet	SAMD00112549	ST147	Zambia	Africa
KlebAMRnet	SAMD00112550	ST15	Zambia	Africa
KlebAMRnet	SAMD00112551	ST15	Zambia	Africa
KlebAMRnet	SAMD00112552	ST656	Zambia	Africa
KlebAMRnet	SAMD00112556	ST15	Zambia	Africa
KlebAMRnet	SAMD00112557	ST15	Zambia	Africa
KlebAMRnet	SAMD00112558	ST11	Zambia	Africa
KlebAMRnet	SAMD00112559	ST147	Zambia	Africa
KlebAMRnet	SAMD00112597	ST147	Zambia	Africa
KlebAMRnet	SAMD00113231	ST375	Zambia	Africa
KlebAMRnet	SAMD00116246	ST11	Zambia	Africa
KlebAMRnet	SAMD00127157	ST394	Zambia	Africa
KlebAMRnet	SAMD00127160	ST709	Zambia	Africa
KlebAMRnet	SAMD00129392	ST101	Zambia	Africa
KlebAMRnet	SAMD00129395	ST101	Zambia	Africa
KlebAMRnet	SAMD00129398	ST147	Zambia	Africa
KlebAMRnet	SAMD00135337	ST307	Zambia	Africa
KlebAMRnet	SAMD00135339	ST307	Zambia	Africa
KlebAMRnet	SAMD00135340	ST273	Zambia	Africa
KlebAMRnet	SAMD00137678	ST16	Zambia	Africa
KlebAMRnet	SAMD00137753	ST11	Zambia	Africa
KlebAMRnet	SAMD00137754	ST11	Zambia	Africa
KlebAMRnet	SAMD00137757	ST16	Zambia	Africa
KlebAMRnet	SAMD00137759	ST16	Zambia	Africa
KlebAMRnet	SAMD00137760	ST16	Zambia	Africa
KlebAMRnet	SAMD00137761	ST16	Zambia	Africa
KlebAMRnet	SAMD00137763	ST101	Zambia	Africa
KlebAMRnet	SAMD00137764	ST11	Zambia	Africa
KlebAMRnet	SAMD00137765	ST11	Zambia	Africa
KlebAMRnet	SAMD00137769	ST16	Zambia	Africa
KlebAMRnet	SAMD00137771	ST147	Zambia	Africa
KlebAMRnet	SAMD00137772	ST147	Zambia	Africa
KlebAMRnet	SAMD00137774	ST147	Zambia	Africa
KlebAMRnet	SAMD00137775	ST101	Zambia	Africa
KlebAMRnet	SAMD00137777	ST101	Zambia	Africa
KlebAMRnet	SAMD00137778	ST147	Zambia	Africa
KlebAMRnet	SAMD00137781	ST11	Zambia	Africa
KlebAMRnet	SAMD00137783	ST11	Zambia	Africa
KlebAMRnet	SAMD00137784	ST101	Zambia	Africa
KlebAMRnet	SAMD00137785	ST101	Zambia	Africa
KlebAMRnet	SAMD00137787	ST277	Zambia	Africa
KlebAMRnet	SAMD00137788	ST15	Zambia	Africa
KlebAMRnet	SAMD00137789	ST15	Zambia	Africa
KlebAMRnet	SAMD00137791	ST221	Zambia	Africa
KlebAMRnet	SAMD00137792	ST101	Zambia	Africa
KlebAMRnet	SAMD00137793	ST221	Zambia	Africa
KlebAMRnet	SAMD00137795	ST336	Zambia	Africa
KlebAMRnet	SAMD00137796	ST15	Zambia	Africa
KlebAMRnet	SAMD00137797	ST336	Zambia	Africa
KlebAMRnet	SAMD00137798	ST336	Zambia	Africa
KlebAMRnet	SAMD00137799	ST336	Zambia	Africa
KlebAMRnet	SAMD00137800	ST16	Zambia	Africa
KlebAMRnet	SAMD00137801	ST336	Zambia	Africa
KlebAMRnet	SAMD00137802	ST336	Zambia	Africa
KlebAMRnet	SAMD00137803	ST336	Zambia	Africa
KlebAMRnet	SAMD00137805	ST336	Zambia	Africa
KlebAMRnet	SAMD00137806	ST16	Zambia	Africa
KlebAMRnet	SAMD00137808	ST16	Zambia	Africa
KlebAMRnet	SAMD00137809	ST16	Zambia	Africa
KlebAMRnet	SAMD00137810	ST16	Zambia	Africa
KlebAMRnet	SAMD00137811	ST16	Zambia	Africa
KlebAMRnet	SAMD00137812	ST16	Zambia	Africa
KlebAMRnet	SAMD00137813	ST16	Zambia	Africa
KlebAMRnet	SAMD00137816	ST16	Zambia	Africa
KlebAMRnet	SAMD00137817	ST16	Zambia	Africa
KlebAMRnet	SAMD00137819	ST16	Zambia	Africa
KlebAMRnet	SAMD00137822	ST16	Zambia	Africa
KlebAMRnet	SAMD00137823	ST16	Zambia	Africa
KlebAMRnet	SAMD00137824	ST16	Zambia	Africa
KlebAMRnet	SAMD00137825	ST16	Zambia	Africa
KlebAMRnet	SAMD00137828	ST16	Zambia	Africa
KlebAMRnet	SAMD00137829	ST231	Zambia	Africa
KlebAMRnet	SAMD00137830	ST16	Zambia	Africa
KlebAMRnet	SAMD00137831	ST16	Zambia	Africa
KlebAMRnet	SAMD00137832	ST16	Zambia	Africa
KlebAMRnet	SAMD00137833	ST16	Zambia	Africa
KlebAMRnet	SAMD00137834	ST16	Zambia	Africa
KlebAMRnet	SAMD00137835	ST16	Zambia	Africa
KlebAMRnet	SAMD00137836	ST16	Zambia	Africa
KlebAMRnet	SAMD00137837	ST101	Zambia	Africa
KlebAMRnet	SAMD00137839	ST16	Zambia	Africa
KlebAMRnet	SAMD00137840	ST101	Zambia	Africa
KlebAMRnet	SAMD00137841	ST101	Zambia	Africa
KlebAMRnet	SAMD00137842	ST16	Zambia	Africa
KlebAMRnet	SAMD00137844	ST16	Zambia	Africa
KlebAMRnet	SAMD00137845	ST16	Zambia	Africa
KlebAMRnet	SAMD00137846	ST11	Zambia	Africa
KlebAMRnet	SAMD00137847	ST16	Zambia	Africa
KlebAMRnet	SAMD00137848	ST16	Zambia	Africa
KlebAMRnet	SAMD00137849	ST16	Zambia	Africa
KlebAMRnet	SAMD00137850	ST16	Zambia	Africa
KlebAMRnet	SAMD00137851	ST231	Zambia	Africa
KlebAMRnet	SAMD00137857	ST14	Zambia	Africa
KlebAMRnet	SAMD00137859	ST48	Zambia	Africa
KlebAMRnet	SAMD00137860	ST48	Zambia	Africa
KlebAMRnet	SAMD00137863	ST336	Zambia	Africa
KlebAMRnet	SAMD00137868	ST273	Zambia	Africa
KlebAMRnet	SAMD00137879	ST231	Zambia	Africa
KlebAMRnet	SAMD00137880	ST340	Zambia	Africa
KlebAMRnet	SAMD00137881	ST147	Zambia	Africa
KlebAMRnet	SAMD00137882	ST11	Zambia	Africa
KlebAMRnet	SAMD00137884	ST11	Zambia	Africa
KlebAMRnet	SAMD00137885	ST147	Zambia	Africa
KlebAMRnet	SAMD00137886	ST340	Zambia	Africa
KlebAMRnet	SAMD00137887	ST11	Zambia	Africa
KlebAMRnet	SAMD00137888	ST340	Zambia	Africa
KlebAMRnet	SAMD00137889	ST340	Zambia	Africa
KlebAMRnet	SAMD00137890	ST147	Zambia	Africa
KlebAMRnet	SAMD00137891	ST340	Zambia	Africa
KlebAMRnet	SAMD00137892	ST340	Zambia	Africa
KlebAMRnet	SAMD00137893	ST340	Zambia	Africa
KlebAMRnet	SAMD00137894	ST340	Zambia	Africa
KlebAMRnet	SAMD00137895	ST340	Zambia	Africa
KlebAMRnet	SAMD00137896	ST147	Zambia	Africa
KlebAMRnet	SAMD00137897	ST11	Zambia	Africa
KlebAMRnet	SAMD00137898	ST336	Zambia	Africa
KlebAMRnet	SAMD00137899	ST11	Zambia	Africa
KlebAMRnet	SAMD00137900	ST340	Zambia	Africa
KlebAMRnet	SAMD00137901	ST340	Zambia	Africa
KlebAMRnet	SAMD00137903	ST340	Zambia	Africa
KlebAMRnet	SAMD00137904	ST340	Zambia	Africa
KlebAMRnet	SAMD00137905	ST340	Zambia	Africa
KlebAMRnet	SAMD00137907	ST16	Zambia	Africa
KlebAMRnet	SAMD00137908	ST340	Zambia	Africa
KlebAMRnet	SAMD00137909	ST340	Zambia	Africa
KlebAMRnet	SAMD00137913	ST16	Zambia	Africa
KlebAMRnet	SAMD00137914	ST101	Zambia	Africa
KlebAMRnet	SAMD00137916	ST656	Zambia	Africa
KlebAMRnet	SAMD00137918	ST37	Zambia	Africa
KlebAMRnet	SAMD00137920	ST11	Zambia	Africa
KlebAMRnet	SAMD00137922	ST11	Zambia	Africa
KlebAMRnet	SAMD00137923	ST147	Zambia	Africa
KlebAMRnet	SAMD00137924	ST147	Zambia	Africa
KlebAMRnet	SAMD00137925	ST147	Zambia	Africa
KlebAMRnet	SAMD00137927	ST11	Zambia	Africa
KlebAMRnet	SAMD00137929	ST11	Zambia	Africa
KlebAMRnet	SAMD00137930	ST147	Zambia	Africa
KlebAMRnet	SAMD00137931	ST11	Zambia	Africa
KlebAMRnet	SAMD00137932	ST29	Zambia	Africa
KlebAMRnet	SAMD00137933	ST6508	Zambia	Africa
KlebAMRnet	SAMD00137935	ST11	Zambia	Africa
KlebAMRnet	SAMD00137936	ST11	Zambia	Africa
KlebAMRnet	SAMD00137937	ST70	Zambia	Africa
KlebAMRnet	SAMD00137938	ST147	Zambia	Africa
KlebAMRnet	SAMD00137939	ST147	Zambia	Africa
KlebAMRnet	SAMD00137940	ST11	Zambia	Africa
KlebAMRnet	SAMD00137941	ST340	Zambia	Africa
KlebAMRnet	SAMD00137942	ST147	Zambia	Africa
KlebAMRnet	SAMD00137943	ST147	Zambia	Africa
KlebAMRnet	SAMD00137944	ST336	Zambia	Africa
KlebAMRnet	SAMD00137947	ST11	Zambia	Africa
KlebAMRnet	SAMD00137948	ST147	Zambia	Africa
KlebAMRnet	SAMD00137949	ST11	Zambia	Africa
KlebAMRnet	SAMD00137950	ST147	Zambia	Africa
KlebAMRnet	SAMD00137954	ST11	Zambia	Africa
KlebAMRnet	SAMD00137955	ST340	Zambia	Africa
KlebAMRnet	SAMD00137956	ST11	Zambia	Africa
KlebAMRnet	SAMD00137957	ST11	Zambia	Africa
KlebAMRnet	SAMD00137958	ST11	Zambia	Africa
KlebAMRnet	SAMD00137959	ST340	Zambia	Africa
KlebAMRnet	SAMD00137960	ST11	Zambia	Africa
KlebAMRnet	SAMD00137961	ST147	Zambia	Africa
KlebAMRnet	SAMD00137962	ST48	Zambia	Africa
KlebAMRnet	SAMD00137963	ST48	Zambia	Africa
KlebAMRnet	SAMD00137964	ST48	Zambia	Africa
KlebAMRnet	SAMD00137965	ST340	Zambia	Africa
KlebAMRnet	SAMD00137966	ST147	Zambia	Africa
KlebAMRnet	SAMD00137967	ST147	Zambia	Africa
KlebAMRnet	SAMD00137968	ST340	Zambia	Africa
KlebAMRnet	SAMD00137969	ST11	Zambia	Africa
KlebAMRnet	SAMD00137971	ST147	Zambia	Africa
KlebAMRnet	SAMD00137972	ST11	Zambia	Africa
KlebAMRnet	SAMD00137980	ST16	Zambia	Africa
KlebAMRnet	SAMD00137982	ST16	Zambia	Africa
KlebAMRnet	SAMD00137984	ST16	Zambia	Africa
KlebAMRnet	SAMD00137987	ST5808	Zambia	Africa
KlebAMRnet	SAMD00137996	ST336	Zambia	Africa
KlebAMRnet	SAMD00138003	ST147	Zambia	Africa
KlebAMRnet	SAMD00138004	ST15	Zambia	Africa
KlebAMRnet	SAMD00138010	ST147	Zambia	Africa
KlebAMRnet	SAMD00138012	ST340	Zambia	Africa
KlebAMRnet	SAMD00138014	ST11	Zambia	Africa
KlebAMRnet	SAMD00138015	ST11	Zambia	Africa
KlebAMRnet	SAMD00138017	ST48	Zambia	Africa
KlebAMRnet	SAMD00138018	ST147	Zambia	Africa
KlebAMRnet	SAMD00138019	ST340	Zambia	Africa
KlebAMRnet	SAMD00138020	ST11	Zambia	Africa
KlebAMRnet	SAMD00138021	ST336	Zambia	Africa
KlebAMRnet	SAMD00138023	ST11	Zambia	Africa
KlebAMRnet	SAMD00138025	ST11	Zambia	Africa
KlebAMRnet	SAMD00138026	ST11	Zambia	Africa
KlebAMRnet	SAMD00138027	ST11	Zambia	Africa
KlebAMRnet	SAMD00138028	ST11	Zambia	Africa
KlebAMRnet	SAMD00138029	ST11	Zambia	Africa
KlebAMRnet	SAMD00138030	ST11	Zambia	Africa
KlebAMRnet	SAMD00138031	ST11	Zambia	Africa
KlebAMRnet	SAMD00138033	ST147	Zambia	Africa
KlebAMRnet	SAMD00138034	ST11	Zambia	Africa
KlebAMRnet	SAMD00138035	ST70	Zambia	Africa
KlebAMRnet	SAMD00138036	ST231	Zambia	Africa
KlebAMRnet	SAMD00138039	ST16	Zambia	Africa
KlebAMRnet	SAMD00138042	ST231	Zambia	Africa
KlebAMRnet	SAMD00138043	ST231	Malawi	Africa
KlebAMRnet	SAMD00138044	ST231	Malawi	Africa
KlebAMRnet	SAMD00138045	ST231	Malawi	Africa
KlebAMRnet	SAMD00138046	ST11	Malawi	Africa
KlebAMRnet	SAMD00138047	ST16	Malawi	Africa
KlebAMRnet	SAMD00138049	ST231	Malawi	Africa
KlebAMRnet	SAMD00138050	ST231	Malawi	Africa
KlebAMRnet	SAMD00138051	ST231	Malawi	Africa
KlebAMRnet	SAMD00138052	ST231	Malawi	Africa
KlebAMRnet	SAMD00138054	ST11	Malawi	Africa
KlebAMRnet	SAMD00138056	ST15	Malawi	Africa
KlebAMRnet	SAMD00138059	ST336	Malawi	Africa
KlebAMRnet	SAMD00138060	ST147	Malawi	Africa
KlebAMRnet	SAMD00138064	ST340	Malawi	Africa
KlebAMRnet	SAMD00138065	ST48	Malawi	Africa
KlebAMRnet	SAMD00138067	ST16	India	Asia
KlebAMRnet	SAMD00138070	ST16	India	Asia
KlebAMRnet	SAMD00138071	ST231	India	Asia
KlebAMRnet	SAMD00138072	ST16	India	Asia
KlebAMRnet	SAMD00138073	ST147	India	Asia
KlebAMRnet	SAMD00138074	ST340	India	Asia
KlebAMRnet	SAMD00138075	ST11	Thailand	Asia
KlebAMRnet	SAMD00138076	ST11	Thailand	Asia
KlebAMRnet	SAMD00138077	ST340	Thailand	Asia
KlebAMRnet	SAMD00138078	ST340	Thailand	Asia
KlebAMRnet	SAMD00138079	ST11	Thailand	Asia
KlebAMRnet	SAMD00138081	ST11	Thailand	Asia
KlebAMRnet	SAMD00138082	ST340	Thailand	Asia
KlebAMRnet	SAMD00138083	ST340	Thailand	Asia
KlebAMRnet	SAMD00138084	ST11	Thailand	Asia
KlebAMRnet	SAMD00138086	ST147	Thailand	Asia
KlebAMRnet	SAMD00138087	ST11	Thailand	Asia
KlebAMRnet	SAMD00138088	ST340	Thailand	Asia
KlebAMRnet	SAMD00138089	ST340	Thailand	Asia
KlebAMRnet	SAMD00138090	ST340	Thailand	Asia
KlebAMRnet	SAMD00138091	ST340	Thailand	Asia
KlebAMRnet	SAMD00138092	ST11	Thailand	Asia
KlebAMRnet	SAMD00138093	ST11	Thailand	Asia
KlebAMRnet	SAMD00138094	ST11	Thailand	Asia
KlebAMRnet	SAMD00138097	ST147	Thailand	Asia
KlebAMRnet	SAMD00138098	ST11	Thailand	Asia
KlebAMRnet	SAMD00138099	ST340	Thailand	Asia
KlebAMRnet	SAMD00138100	ST11	Thailand	Asia
KlebAMRnet	SAMD00138101	ST16	Thailand	Asia
KlebAMRnet	SAMD00138102	ST147	Thailand	Asia
KlebAMRnet	SAMD00138104	ST16	Thailand	Asia
KlebAMRnet	SAMD00138105	ST16	Thailand	Asia
KlebAMRnet	SAMD00138106	ST16	Thailand	Asia
KlebAMRnet	SAMD00138107	ST16	Thailand	Asia
KlebAMRnet	SAMD00138108	ST336	Thailand	Asia
KlebAMRnet	SAMD00138109	ST16	Thailand	Asia
KlebAMRnet	SAMD00138110	ST16	Thailand	Asia
KlebAMRnet	SAMD00138111	ST16	Thailand	Asia
KlebAMRnet	SAMD00138112	ST16	Thailand	Asia
KlebAMRnet	SAMD00138113	ST16	Thailand	Asia
KlebAMRnet	SAMD00138116	ST340	Thailand	Asia
KlebAMRnet	SAMD00138117	ST11	Thailand	Asia
KlebAMRnet	SAMD00138118	ST11	Thailand	Asia
KlebAMRnet	SAMD00138119	ST11	Thailand	Asia
KlebAMRnet	SAMD00138121	ST147	Thailand	Asia
KlebAMRnet	SAMD00138122	ST11	Thailand	Asia
KlebAMRnet	SAMD00138123	ST340	Thailand	Asia
KlebAMRnet	SAMD00138124	ST11	Thailand	Asia
KlebAMRnet	SAMD00138125	ST147	Thailand	Asia
KlebAMRnet	SAMD00138126	ST147	Thailand	Asia
KlebAMRnet	SAMD00138127	ST340	Thailand	Asia
KlebAMRnet	SAMD00138128	ST340	Thailand	Asia
KlebAMRnet	SAMD00138129	ST11	Thailand	Asia
KlebAMRnet	SAMD00138132	ST147	Thailand	Asia
KlebAMRnet	SAMD00138134	ST231	Thailand	Asia
KlebAMRnet	SAMD00138136	ST231	Thailand	Asia
KlebAMRnet	SAMD00138138	ST231	Thailand	Asia
KlebAMRnet	SAMD00138139	ST231	Thailand	Asia
KlebAMRnet	SAMD00138140	ST231	Thailand	Asia
KlebAMRnet	SAMD00138141	ST231	Thailand	Asia
KlebAMRnet	SAMD00138142	ST231	Thailand	Asia
KlebAMRnet	SAMD00138143	ST231	Thailand	Asia
KlebAMRnet	SAMD00138144	ST231	Thailand	Asia
KlebAMRnet	SAMD00138145	ST323	Thailand	Asia
KlebAMRnet	SAMD00138148	ST231	Thailand	Asia
KlebAMRnet	SAMD00138152	ST336	Thailand	Asia
KlebAMRnet	SAMD00138153	ST336	Thailand	Asia
KlebAMRnet	SAMD00138154	ST11	Thailand	Asia
KlebAMRnet	SAMD00138155	ST11	Thailand	Asia
KlebAMRnet	SAMD00138156	ST5819	Thailand	Asia
KlebAMRnet	SAMD00138157	ST120	Thailand	Asia
KlebAMRnet	SAMD00138160	ST11	Thailand	Asia
KlebAMRnet	SAMD00138161	ST336	Thailand	Asia
KlebAMRnet	SAMD00138162	ST147	Thailand	Asia
KlebAMRnet	SAMD00138163	ST336	Thailand	Asia
KlebAMRnet	SAMD00138167	ST336	Thailand	Asia
KlebAMRnet	SAMD00138168	ST1235	Thailand	Asia
KlebAMRnet	SAMD00138170	ST1235	Thailand	Asia
KlebAMRnet	SAMD00138171	ST48	Thailand	Asia
KlebAMRnet	SAMD00138173	ST11	Thailand	Asia
KlebAMRnet	SAMD00138176	ST231	Thailand	Asia
KlebAMRnet	SAMD00138178	ST231	Thailand	Asia
KlebAMRnet	SAMD00138181	ST231	Thailand	Asia
KlebAMRnet	SAMD00138183	ST231	Thailand	Asia
KlebAMRnet	SAMD00138186	ST231	Thailand	Asia
KlebAMRnet	SAMD00138187	ST231	Thailand	Asia
KlebAMRnet	SAMD00138188	ST15	Thailand	Asia
KlebAMRnet	SAMD00138189	ST16	Thailand	Asia
KlebAMRnet	SAMD00138190	ST16	Thailand	Asia
KlebAMRnet	SAMD00138191	ST16	Thailand	Asia
KlebAMRnet	SAMD00138192	ST16	Thailand	Asia
KlebAMRnet	SAMD00138193	ST16	Thailand	Asia
KlebAMRnet	SAMD00138194	ST16	Thailand	Asia
KlebAMRnet	SAMD00138195	ST16	Thailand	Asia
KlebAMRnet	SAMD00138196	ST336	Thailand	Asia
KlebAMRnet	SAMD00138197	ST16	Thailand	Asia
KlebAMRnet	SAMD00138198	ST336	Thailand	Asia
KlebAMRnet	SAMD00138199	ST340	Thailand	Asia
KlebAMRnet	SAMD00138200	ST340	Thailand	Asia
KlebAMRnet	SAMD00138203	ST6807	Thailand	Asia
KlebAMRnet	SAMD00138204	ST6807	Thailand	Asia
KlebAMRnet	SAMD00138205	ST6807	Thailand	Asia
KlebAMRnet	SAMD00138208	ST11	Thailand	Asia
KlebAMRnet	SAMD00138212	ST231	Thailand	Asia
KlebAMRnet	SAMD00138216	ST231	Thailand	Asia
KlebAMRnet	SAMD00138217	ST15	Thailand	Asia
KlebAMRnet	SAMD00138218	ST16	Thailand	Asia
KlebAMRnet	SAMD00138219	ST15	Thailand	Asia
KlebAMRnet	SAMD00138220	ST16	Thailand	Asia
KlebAMRnet	SAMD00138541	ST231	Thailand	Asia
KlebAMRnet	SAMD00138542	ST231	Thailand	Asia
KlebAMRnet	SAMD00138543	ST147	Thailand	Asia
KlebAMRnet	SAMD00138544	ST11	Thailand	Asia
KlebAMRnet	SAMD00138545	ST14	Thailand	Asia
KlebAMRnet	SAMD00138546	ST14	Thailand	Asia
KlebAMRnet	SAMD00138547	ST16	Thailand	Asia
KlebAMRnet	SAMD00138548	ST336	Thailand	Asia
KlebAMRnet	SAMD00138549	ST231	Thailand	Asia
KlebAMRnet	SAMD00138550	ST231	Thailand	Asia
KlebAMRnet	SAMD00138551	ST16	Thailand	Asia
KlebAMRnet	SAMD00138552	ST231	Thailand	Asia
KlebAMRnet	SAMD00138553	ST16	Thailand	Asia
KlebAMRnet	SAMD00138554	ST231	Thailand	Asia
KlebAMRnet	SAMD00138555	ST231	Thailand	Asia
KlebAMRnet	SAMD00138556	ST16	Thailand	Asia
KlebAMRnet	SAMD00138557	ST231	Thailand	Asia
KlebAMRnet	SAMD00138558	ST16	Thailand	Asia
KlebAMRnet	SAMD00138559	ST231	Thailand	Asia
KlebAMRnet	SAMD00138560	ST340	Thailand	Asia
KlebAMRnet	SAMD00138561	ST231	Thailand	Asia
KlebAMRnet	SAMD00138562	ST147	Thailand	Asia
KlebAMRnet	SAMD00138563	ST231	Thailand	Asia
KlebAMRnet	SAMD00138564	ST231	Thailand	Asia
KlebAMRnet	SAMD00138565	ST16	Thailand	Asia
KlebAMRnet	SAMD00138566	ST16	Thailand	Asia
KlebAMRnet	SAMD00138567	ST147	Thailand	Asia
KlebAMRnet	SAMD00138568	ST14	Thailand	Asia
KlebAMRnet	SAMD00138569	ST231	Thailand	Asia
KlebAMRnet	SAMD00138570	ST16	Thailand	Asia
KlebAMRnet	SAMD00138571	ST231	Thailand	Asia
KlebAMRnet	SAMD00138572	ST16	Thailand	Asia
KlebAMRnet	SAMD00138573	ST147	Thailand	Asia
KlebAMRnet	SAMD00138574	ST11	Thailand	Asia
KlebAMRnet	SAMD00138575	ST15	Thailand	Asia
KlebAMRnet	SAMD00138576	ST147	Thailand	Asia
KlebAMRnet	SAMD00138577	ST231	Thailand	Asia
KlebAMRnet	SAMD00138578	ST231	Thailand	Asia
KlebAMRnet	SAMD00138579	ST231	Thailand	Asia
KlebAMRnet	SAMD00138580	ST16	Thailand	Asia
KlebAMRnet	SAMD00138581	ST231	Thailand	Asia
KlebAMRnet	SAMD00138582	ST16	Thailand	Asia
KlebAMRnet	SAMD00138583	ST231	Thailand	Asia
KlebAMRnet	SAMD00138584	ST16	Thailand	Asia
KlebAMRnet	SAMD00138585	ST147	Thailand	Asia
KlebAMRnet	SAMD00144880	ST37	Japan	Asia
KlebAMRnet	SAMD00144881	ST1245	Japan	Asia
KlebAMRnet	SAMD00163748	ST268	Japan	Asia
KlebAMRnet	SAMD00171445	ST268	Japan	Asia
KlebAMRnet	SAMD00171446	ST268	Japan	Asia
KlebAMRnet	SAMD00171450	ST268	Japan	Asia
KlebAMRnet	SAMD00171457	ST12	Japan	Asia
KlebAMRnet	SAMD00171469	ST25	Japan	Asia
KlebAMRnet	SAMD00171470	ST147	Japan	Asia
KlebAMRnet	SAMD00171514	ST290	Japan	Asia
KlebAMRnet	SAMD00171519	ST1303	Japan	Asia
KlebAMRnet	SAMD00172645	ST35	Japan	Asia
KlebAMRnet	SAMD00186849	ST107	Japan	Asia
KlebAMRnet	SAMD00186857	ST584	Japan	Asia
KlebAMRnet	SAMD00186858	ST584	Japan	Asia
KlebAMRnet	SAMD00186859	ST11	Japan	Asia
KlebAMRnet	SAMD00186862	ST134	Japan	Asia
KlebAMRnet	SAMD00186863	ST107	Japan	Asia
KlebAMRnet	SAMD00186864	ST107	Japan	Asia
KlebAMRnet	SAMD00186865	ST45	Japan	Asia
KlebAMRnet	SAMD00186869	ST37	Japan	Asia
KlebAMRnet	SAMD00186888	ST36	Japan	Asia
KlebAMRnet	SAMD00193180	ST42	Myanmar	Asia
KlebAMRnet	SAMD00193181	ST17	Myanmar	Asia
KlebAMRnet	SAMD00193182	ST17	Myanmar	Asia
KlebAMRnet	SAMD00193185	ST147	Myanmar	Asia
KlebAMRnet	SAMD00193186	ST101	Myanmar	Asia
KlebAMRnet	SAMD00193187	ST101	Myanmar	Asia
KlebAMRnet	SAMD00193189	ST420	Myanmar	Asia
KlebAMRnet	SAMD00193190	ST147	Myanmar	Asia
KlebAMRnet	SAMD00193192	ST147	Myanmar	Asia
KlebAMRnet	SAMD00193193	ST534	Myanmar	Asia
